date,close,high,low,open,volume,sma5,sma10,sma15,sma20,ema5,ema10,ema15,ema20,upperband,middleband,lowerband,HT_TRENDLINE,KAMA10,KAMA20,KAMA30,SAR,TRIMA5,TRIMA10,TRIMA20,ADX5,ADX10,ADX20,APO,CCI5,CCI10,CCI15,macd510,macd520,macd1020,macd1520,macd1226,MFI,MOM10,MOM15,MOM20,ROC5,ROC10,ROC20,PPO,RSI14,RSI8,slowk,slowd,fastk,fastd,fastksr,fastdsr,ULTOSC,WILLR,ATR,Trange,TYPPRICE,HT_DCPERIOD,BETA
8/30/2018,2926.75,2993.9,2920.95,2993.9,1452996,2942.44,2902.54,2871.183333,2829.965,2933.742087,2901.874654,2867.5584,2832.376408,2990.887307,2942.44,2893.992693,2811.49119,2877.789535,2850.892064,2875.411677,339.22,2945.961111,2903.875,2831.375909,61.86044131,47.74835277,40.60460725,85.09166667,12.00689466,70.05738782,97.43024838,31.86743313,101.3656789,69.4982458,35.18199279,98.2807204,72.95611775,96.55,179.4,228.85,1.136893757,3.411419688,8.482523444,3.03944944,66.66090797,62.27532575,65.44154198,76.85058236,34.67702768,65.44154198,0,43.40193663,50.6497689,-28.0442035,59.81330413,72.95,2947.2,21.22525386,0.668862867
8/31/2018,2856.6,2954.85,2841.1,2935,1357206,2930.44,2902.54,2874.08,2836.655,2908.028058,2893.642898,2866.1886,2834.683416,3014.889876,2930.44,2845.990124,2819.426948,2877.701337,2851.081733,2874.147993,339.22,2942.505556,2915.175,2844.571364,53.91944082,44.22989146,39.97493459,87.59871795,-166.6666667,-40.36512046,9.810305428,14.38515943,73.34464126,58.95948183,31.50518394,88.47272436,65.2172015,0,43.45,133.8,-2.057189879,0,4.914059057,3.122854743,57.33702101,48.23961389,45.96230233,65.52351002,10.13734467,45.96230233,0,32.48254664,40.08763221,-57.29774812,63.66592527,113.75,2884.183333,21.92939171,1.621581178
9/3/2018,2724.05,2880,2715.3,2880,2516840,2885.1,2889.825,2867.006667,2838.665,2846.702039,2862.807826,2848.421275,2824.146901,3065.810786,2885.1,2704.389214,2821.780586,2869.37365,2849.919728,2870.131085,339.22,2902.344444,2916.918333,2855.394545,55.41152292,42.20533958,38.20368205,78.02211538,-144.5662241,-179.5091937,-130.1091976,-16.1057874,22.55513787,38.66092526,24.27437474,69.20637163,59.63815547,-127.15,-106.1,40.2,-7.68279251,-4.459525814,1.49784824,2.780728761,44.63351483,32.44741651,15.98464965,42.46283132,3.139576606,15.98464965,0,9.95E-14,31.59150889,-96.86042339,70.88264489,164.7,2773.116667,22.92929908,1.469615838
9/4/2018,2746.3,2777.65,2683.5,2724,2606992,2847.84,2880.48,2862.863333,2841.915,2813.234692,2841.624585,2835.656116,2816.73291,3049.608455,2847.84,2646.071545,2820.704157,2865.146227,2848.58251,2869.364333,339.22,2844.8,2909.133333,2863.846818,57.66606434,41.01853136,36.30907921,66.34391026,-97.78218517,-170.8011854,-157.2509916,-28.38989249,-3.498217763,24.89167473,18.92320586,55.09790301,54.58061132,-93.45,-62.15,65,-6.352724545,-3.290782639,2.424197218,2.362420853,46.76565315,36.43922895,11.1674547,24.3714689,20.22544283,11.1674547,6.730698211,2.24356607,35.45120895,-79.77455717,72.54459883,94.15,2735.816667,23.98154231,0.639524078
9/5/2018,2716.9,2764.8,2668,2740.15,1728455,2794.12,2864.99,2859.963333,2842.9475,2781.123128,2818.947388,2820.811601,2807.225014,2960.62274,2794.12,2627.61726,2817.431165,2854.662717,2847.743273,2868.217783,339.22,2780.177778,2889.3,2869.450455,59.9842301,40.25205563,34.62535228,55.02916667,-75.74014603,-132.5659957,-164.9974621,-37.82425936,-26.10188568,11.72237369,13.58658756,41.07106402,48.00247783,-154.9,-43.5,20.65,-8.996817953,-5.393829654,0.765878535,1.959431591,44.33609203,33.45395056,12.78987403,13.31399279,15.00460264,12.78987403,0,2.24356607,34.70400881,-85,74.27712748,96.8,2716.566667,24.81274772,0.548471834
9/6/2018,2684.1,2731.5,2671.4,2729,1147879,2745.59,2844.015,2850.223333,2839.785,2748.782085,2794.429681,2803.722651,2795.498822,2863.545354,2745.59,2627.634646,2814.940792,2835.969096,2845.671772,2866.998876,339.22,2740.166667,2857.588333,2871.551364,61.83876271,39.56222747,33.02581171,41.82371795,-80.64927165,-106.8260667,-157.3921526,-45.64759527,-46.71673662,-1.069141347,8.22382918,26.99680483,39.43627091,-209.75,-146.1,-63.25,-8.290766208,-7.248129654,-2.302218501,1.489098847,41.73129503,30.28997557,13.61424501,12.52385791,5.612689559,13.61424501,0,2.24356607,34.69370328,-95.06134969,73.26447552,60.1,2695.666667,25.19053522,0.524203727
9/7/2018,2744.2,2751.4,2672.6,2698.4,1264436,2723.11,2826.775,2842.73,2836.3375,2747.254724,2785.297012,2796.28232,2790.61322,2768.221347,2723.11,2677.998653,2814.001092,2829.398083,2844.277631,2866.090595,339.22,2719.972222,2821.033333,2870.753182,58.78189214,38.0849012,31.40744491,29.40961538,-19.61674885,-70.50929677,-105.0841282,-38.04228787,-43.35849634,-5.31620847,5.669099874,20.45660968,44.4072143,-172.4,-112.4,-68.95,-3.934747602,-5.910992251,-2.450989105,1.046441531,47.78469792,41.81383475,18.85356281,15.08589395,35.94339623,18.85356281,100,33.33333333,37.13229415,-76.62576687,73.65987012,78.8,2722.733333,25.37612317,0.623398837
9/10/2018,2615.65,2738,2596,2732,1570179,2701.43,2793.265,2827.026667,2825.6125,2703.386482,2754.4521,2773.70328,2773.950056,2798.344181,2701.43,2604.515819,2810.693692,2795.589294,2834.374449,2863.706373,339.22,2704.05,2782.865,2865.968182,60.52905391,38.37607972,30.38316854,10.3474359,-144.1668881,-96.80509111,-129.7158534,-51.0656179,-70.56357375,-19.49795585,-0.2467763,4.844700551,42.72698587,-335.1,-235.55,-214.5,-3.979368954,-11.3564348,-7.579103581,0.368719132,38.55774794,29.77974515,17.45786399,16.6418906,10.81750619,17.45786399,0,33.33333333,35.35753728,-95.06281407,78.98416512,148.2,2649.883333,26.32335298,0.126707023
9/11/2018,2600.75,2668.8,2562.25,2621,3357660,2672.32,2760.08,2811.093333,2815.2275,2669.174322,2726.506264,2752.08412,2757.454813,2784.129241,2672.32,2560.510759,2804.391826,2764.995821,2824.59168,2859.798705,339.22,2683.305556,2747.401667,2857.07,63.08086651,39.2012092,29.63571658,-12.77724359,-116.8412433,-108.3534289,-126.3518378,-57.33194229,-88.28049111,-30.94854883,-5.37069284,-8.630666438,34.67397543,-331.85,-239,-207.7,-5.299857991,-11.31589716,-7.395538464,-0.455821712,37.65026957,28.68611346,21.92285162,19.41142614,19.00765243,21.92285162,0,33.33333333,36.49093952,-91.08280255,80.95315332,106.55,2610.6,27.890132,0.213163014
9/12/2018,2594,2636.95,2516.1,2617.95,2682340,2647.74,2720.93,2792.573333,2806.9075,2644.116214,2702.414216,2732.323605,2741.887688,2763.506652,2647.74,2531.973348,2797.068563,2724.214097,2816.935426,2856.683286,339.22,2646.105556,2714.051667,2843.484091,66.36666773,40.61968621,29.21297609,-39.14871795,-102.2718405,-120.6104427,-119.5572272,-58.29800151,-97.7714733,-39.47347179,-9.564082804,-19.62839651,26.4798103,-391.5,-277.8,-166.4,-4.523537856,-13.11338134,-6.028111868,-1.398285662,37.22286748,28.15086998,20.97727699,20.11933087,33.10667233,20.97727699,0,9.95E-14,44.13719909,-83.69951873,83.80292808,120.85,2582.35,29.02136014,0.227181854
9/14/2018,2672.2,2683.5,2626.25,2630.5,1795131,2645.36,2695.475,2777.796667,2799.0075,2653.477476,2696.920722,2724.808154,2735.250765,2758.498206,2645.36,2532.221794,2791.453438,2718.522796,2812.493659,2855.582136,339.22,2626.438889,2689.258333,2825.537727,60.84526922,39.9900039,28.40361591,-59.92371795,26.32628185,-44.74857002,-67.89951049,-43.44324585,-81.7732888,-38.33004295,-10.44261078,-21.78298963,27.44440632,-254.55,-221.65,-158,-0.443351589,-8.697360554,-5.582644336,-2.141019484,45.01097957,42.38445431,39.48505541,27.46172801,66.34084148,39.48505541,73.73827986,24.57942662,46.78898759,-67.33626282,84.20986179,89.5,2660.65,29.09717486,1.265912913
9/17/2018,2604.6,2660,2588.25,2660,1455320,2617.44,2670.275,2756.996667,2786.4075,2637.184984,2680.135136,2709.782135,2722.807835,2673.971174,2617.44,2560.908826,2787.411361,2706.169927,2801.212178,2851.899643,339.22,2616.461111,2667.9,2804.422727,58.73170586,40.08864731,27.8724531,-86.175,-17.72421444,-75.08713763,-82.82301239,-42.9501521,-85.62285088,-42.67269879,-13.02570006,-28.61541456,22.95759476,-252,-312,-252,-5.087092777,-8.821676118,-8.821676118,-3.085005459,40.35075341,35.44694651,46.44344797,35.63526012,39.8828301,46.44344797,40.1623127,37.96686419,43.7339734,-81.48148148,84.19130024,83.95,2617.616667,28.51088173,1.419432125
9/18/2018,2570.4,2627.45,2559,2610,1449290,2608.39,2654.91,2731.64,2772.3675,2614.923323,2660.183293,2692.359368,2708.292803,2676.47678,2608.39,2540.30322,2785.223202,2697.034293,2787.200547,2847.909279,339.22,2620.55,2648.78,2781.910909,58.56466763,40.64805524,27.54221524,-106.5342949,-77.28091236,-99.07744431,-93.89867871,-45.25997053,-93.36948037,-48.10950984,-15.93343502,-36.37055757,17.71920169,-153.65,-380.35,-280.8,-1.729971518,-5.640498522,-9.848484848,-3.826644387,38.19612713,32.38232869,46.22031586,44.04960641,32.43727599,46.22031586,12.496734,42.13244219,43.10630998,-88.63779033,83.06692165,68.45,2585.616667,27.60191173,1.490179682
9/19/2018,2499.55,2597.7,2486.5,2585,1894557,2588.15,2630.235,2702.77,2755.3575,2576.465549,2630.97724,2668.258197,2688.412536,2699.628249,2588.15,2476.671751,2780.153297,2673.060509,2765.977613,2840.342738,339.22,2599.172222,2629.9,2758.311818,61.14184171,42.12953631,27.62072489,-123.5730769,-125.8621122,-139.4237736,-120.215962,-54.51169146,-111.9469877,-57.4352962,-20.15433907,-47.68389687,11.65538176,-246.75,-433.05,-340.2,-3.891185235,-8.984815934,-11.97992781,-4.45903232,34.13021692,26.88014805,26.31482386,39.65952923,6.624365482,26.31482386,0,17.55301557,35.68838444,-97.42806464,85.07642724,111.2,2527.916667,26.83860006,2.132544024
9/21/2018,2379.4,2557,2124.65,2530,5750880,2545.23,2596.485,2662.363333,2730.7375,2510.777032,2585.235924,2632.150922,2658.982771,2744.961736,2545.23,2345.498264,2769.165896,2627.137931,2721.35079,2822.21428,339.22,2552.344444,2608.718333,2732.494091,67.01549187,45.6880727,28.91316976,-135.7919872,-150.3688428,-233.1486306,-203.6258831,-74.45889128,-148.2057385,-73.74684721,-26.83184836,-65.58883341,10.30332933,-337.5,-606.1,-492.4,-8.272937548,-12.42224594,-17.14604081,-4.929293479,28.57508272,20.22115464,28.21544143,33.58352705,45.58468283,28.21544143,0,4.165578001,45.60115556,-69.31462298,109.8816824,432.35,2353.683333,26.22535821,3.700820214
9/24/2018,2260.8,2422.45,2168.6,2422.15,7798172,2462.95,2554.155,2617.966667,2699.085,2427.451355,2526.247574,2585.732057,2621.060602,2717.186126,2462.95,2208.713874,2753.741174,2559.811878,2651.559481,2784.060879,339.22,2473.738889,2577.92,2704.236364,71.71441199,48.89075546,30.14099238,-157.0349359,-102.0861122,-179.0622868,-207.6968759,-98.79621898,-193.6092473,-94.81302831,-35.32854502,-88.33043515,8.774735423,-423.3,-665.95,-633.05,-15.39555422,-15.77064938,-21.87570192,-5.740460588,24.36022931,15.804364,25.88033624,26.80353384,25.4319604,25.88033624,0,9.95E-14,44.87503547,-81.97524326,120.1651337,253.85,2283.95,25.8197138,-1.355747571
9/25/2018,2299.2,2330.35,2180.6,2235,5537396,2401.87,2509.655,2580.806667,2668.215,2384.700903,2484.966197,2549.91555,2590.407212,2636.630334,2401.87,2167.109666,2735.044316,2504.758344,2601.456769,2747.230223,339.22,2392.055556,2537.338333,2673.84,75.47354809,51.77316994,31.30742387,-171.4201923,-73.31847222,-128.1769976,-173.2851281,-100.2652935,-205.7063082,-105.4410147,-40.49166148,-102.0780669,8.280494322,-445,-557.4,-617.4,-11.72540889,-16.21601924,-21.16848385,-6.313452541,28.06017682,22.10049886,35.24407864,29.7799521,34.71559268,35.24407864,26.74165105,8.913883685,48.22048868,-73.26952527,122.2783384,149.75,2270.05,25.78675536,-1.969602835
9/26/2018,2315.55,2353.95,2295.1,2329,2728756,2350.9,2479.645,2553.573333,2636.455,2361.650602,2454.163252,2520.619856,2564.230334,2518.111471,2350.9,2183.688529,2714.882308,2476.889878,2557.751346,2714.353347,339.22,2328.3,2492.915,2642.282727,75.49457975,53.60695406,32.22007431,-181.3230769,-27.87309165,-76.52221919,-114.6381275,-92.51264976,-202.579732,-110.0670823,-43.61047795,-110.3814471,14.78158282,-300.1,-408.5,-635.2,-9.914799253,-11.47324757,-21.52673049,-6.729756948,29.63834266,24.83561048,33.50089841,31.5417711,40.35514216,33.50089841,54.02374661,26.92179922,45.78761791,-70.17886433,117.7477428,58.85,2321.533333,26.34026848,-0.088935057
9/27/2018,2204.2,2323.4,2192.15,2323.4,2796294,2291.83,2439.99,2517.433333,2600.035,2309.167068,2408.715388,2481.067374,2529.941731,2408.199542,2291.83,2175.460458,2697.949038,2427.642177,2497.943213,2668.898937,339.22,2292.655556,2440.155,2610.166818,76.97381073,55.7707506,33.35118525,-201.4384615,-102.6114431,-90.54680088,-123.5666408,-99.54831983,-220.7746628,-121.226343,-48.87435672,-124.5116573,14.54987041,-396.55,-542.1,-728.4,-11.8161269,-15.24752475,-24.83802769,-7.546028048,25.53061457,19.5052526,31.15672658,33.30056788,18.39944489,31.15672658,22.17431087,34.31323618,43.36308315,-87.30753889,118.7121898,131.25,2239.916667,27.61743651,-0.145884332
9/28/2018,2168,2248,2117,2232,3831096,2249.55,2397.39,2480.84,2559.16,2262.111379,2364.948954,2441.933952,2495.47109,2361.459642,2249.55,2137.640358,2681.133186,2378.453146,2428.454047,2625.110491,339.22,2264.694444,2383.721667,2577.195,78.89144952,58.02087114,34.5938867,-212.9060897,-135.3835691,-97.11703047,-121.3497757,-102.837575,-233.3597112,-130.5221361,-53.53713746,-137.0511478,13.82448305,-426,-548.9,-817.5,-8.884592754,-16.42251349,-27.38234802,-8.053560352,24.34911391,18.0647201,25.15042136,29.93601545,16.69667703,25.15042136,0,25.39935249,44.0156446,-91.96090794,119.5898905,131,2177.666667,29.47008475,0.387642563
10/1/2018,2208.5,2233.35,2052.2,2168,4821772,2239.09,2351.02,2449.133333,2523.2475,2244.240919,2336.503689,2412.754708,2468.14051,2354.55841,2239.09,2123.62159,2668.941596,2337.426709,2390.356611,2584.608976,339.22,2231.933333,2332.698333,2543.566818,80.93039398,60.2738377,35.90676326,-220.0820513,-91.83985464,-94.5498434,-106.3499211,-92.26277029,-223.8995908,-131.6368205,-55.38580152,-142.0829293,9.896717835,-463.7,-475.6,-718.25,-2.31334041,-17.35274306,-24.54087298,-8.406124977,28.34445305,25.13428757,28.96465594,28.42393463,51.7978459,28.96465594,75.53727259,32.57052782,49.76006503,-77.20909886,123.9870412,181.15,2164.683333,31.8079993,0.904168631
10/3/2018,2232.2,2329.95,2166.05,2200,5567701,2225.69,2313.78,2415,2492.0275,2240.227279,2317.539382,2390.18537,2445.669985,2324.493449,2225.69,2126.886551,2659.13005,2317.794026,2367.249945,2550.014595,339.22,2208.572222,2293.155,2508.867273,72.75661789,59.62945771,36.42715816,-224.7839744,19.24749372,-47.3124807,-67.90212104,-77.31210284,-205.4427057,-128.1306029,-55.48461532,-142.5154313,19.56767384,-372.4,-512,-624.4,-2.914057063,-14.29778085,-21.85815305,-8.669989153,30.65251957,29.21866548,42.71551759,32.27686496,59.65202983,42.71551759,100,58.5124242,47.81831081,-71.48740694,126.8379668,163.9,2242.733333,34.26179355,1.490850814
10/4/2018,2179.15,2212,2118.55,2169,4002718,2198.41,2274.655,2385.9,2464.7825,2219.868186,2292.377676,2363.805949,2420.287129,2243.777936,2198.41,2153.042064,2648.301378,2291.077338,2342.635183,2511.055138,339.22,2201.027778,2259.245,2472.901818,67.8653742,59.39490661,37.04148515,-237.5080128,-57.2283229,-90.87195773,-86.17079103,-72.50949011,-200.4189431,-127.909453,-56.48118082,-145.4620874,19.58066454,-391.25,-436.5,-544.9,-5.890609143,-15.22136632,-20.0033039,-9.262085426,28.44395446,25.64022515,52.38548213,41.35521855,45.70657066,52.38548213,64.9623516,80.1665414,50.24524075,-79.89070173,125.8959692,113.65,2169.9,35.25425039,0.901065515
10/5/2018,2023.3,2214.6,1963.25,2160,3470441,2162.23,2227.03,2347.403333,2428.6325,2154.345458,2243.454463,2321.242705,2382.478831,2308.265168,2162.23,2016.194832,2633.046885,2232.908839,2287.287788,2450.222738,339.22,2184.8,2227.8,2434.003636,67.67161365,60.09660383,37.96690131,-250.2785256,-166.6666667,-160.2240896,-116.2190233,-89.10900499,-228.1333739,-139.0243689,-61.23612636,-158.5455122,19.54064271,-476.25,-577.45,-723,-8.207059251,-19.05342962,-26.32632997,-9.897780979,23.16366821,18.16917103,40.57812817,45.22637596,16.37578402,40.57812817,0,54.98745053,42.77011826,-91.66261715,134.8569714,251.35,2067.05,35.10747246,0.739906541
10/8/2018,1974.85,2090,1912.2,1992,5966669,2123.6,2186.575,2306.126667,2391.53,2094.513638,2194.617288,2277.943617,2343.657038,2331.973559,2123.6,1915.226441,2611.031697,2182.107256,2232.143985,2382.087004,339.22,2136.866667,2199.761667,2393.670909,68.36913174,60.97130166,38.94403394,-263.0711538,-115.2095495,-170.0570718,-133.4031439,-100.1036492,-249.1433996,-149.0397504,-65.71342102,-170.8542295,14.71887113,-404.55,-619.15,-742.05,-8.909132841,-17.00218542,-27.31237808,-10.55749097,21.80828923,16.46468873,25.69312082,39.5522437,14.99700778,25.69312082,0,21.6541172,41.66596933,-91.62209147,137.9243306,177.8,1992.35,34.25098102,0.561403846
10/9/2018,2060.85,2115.85,1947.65,1975,4859016,2094.07,2166.58,2265.37,2360.3675,2083.292426,2170.295963,2250.806915,2316.723034,2287.241163,2094.07,1900.898837,2583.496899,2173.787375,2211.034144,2343.687507,339.22,2074.55,2173.848333,2354.588636,66.34737133,61.09769572,39.69148584,-264.0660256,-49.25582792,-103.6340444,-107.2030199,-87.00353694,-233.4306087,-146.4270718,-65.91611952,-171.6903558,21.45105557,-199.95,-611.35,-623.25,-6.685533167,-8.844214437,-23.22007377,-10.75085542,29.67433735,29.82034485,22.31875825,29.53000241,35.58348294,22.31875825,88.93988298,29.64662766,46.63106182,-79.21705697,140.0868784,168.2,2041.45,32.98725039,0.640235265
10/10/2018,2270.95,2305.7,2100,2100,7235957,2101.82,2163.755,2243.126667,2336.705,2145.84495,2188.596697,2253.3248,2312.363698,2318.245873,2101.82,1885.394127,2554.620289,2174.510703,2215.07614,2338.703257,339.22,2060.327778,2150.97,2319.097727,54.36933806,57.28419802,39.24163225,-247.8804487,106.8823101,52.09750567,-10.67116619,-42.75174622,-166.5187473,-123.7670011,-59.03889727,-153.6287413,30.64416014,-28.25,-333.65,-473.25,1.73595556,-1.228688239,-17.24546316,-10.19660503,44.39217685,51.47944609,47.24982897,31.75390268,91.16899619,47.24982897,100,62.97996099,52.97614078,-47.66593727,147.5699585,244.85,2225.55,31.85865762,0.697527758
10/11/2018,2162.1,2230,2060,2100,5467086,2098.41,2148.41,2215.906667,2314.0275,2151.2633,2183.779115,2241.9217,2298.052869,2310.345475,2098.41,1886.474525,2522.43179,2174.151058,2211.653861,2323.16086,339.22,2095.505556,2129.756667,2286.257273,44.27413659,54.26520431,38.92637651,-229.3939103,49.69167431,3.423820005,-43.44842229,-32.51581515,-146.7895691,-114.273754,-56.13116897,-146.4103397,29.25121961,-153.45,-408.3,-453.55,-0.782415162,-6.626935285,-17.33985816,-9.54099296,39.75064367,43.52573761,63.41982257,44.32946993,63.50698856,63.41982257,79.44758999,89.46249099,50.27385413,-61.24379653,152.0971043,210.95,2150.7,31.39026572,0.750399117
10/12/2018,2287.35,2320,2227.25,2227.25,3665577,2151.22,2156.725,2201.76,2298.3575,2196.625534,2202.610185,2247.600238,2297.033548,2391.649845,2151.22,1910.790155,2500.277846,2175.805751,2214.279285,2321.011305,339.22,2168.994444,2121.891667,2256.900909,39.10249921,50.04553891,38.15384352,-213.5852564,96.99792961,120.2352926,63.49579295,-5.984651826,-100.408015,-94.42336314,-49.43331063,-129.09495,35.91282326,83.15,-212.2,-313.4,13.05046212,3.772343707,-12.05037009,-8.94597212,46.66147092,53.0624278,82.22320303,64.29761819,91.99362433,82.22320303,100,93.14919666,53.37961387,-26.47721705,152.5115969,157.9,2278.2,31.70992048,0.828822281
10/15/2018,2306.2,2319.75,2261.1,2319.75,2435413,2217.49,2170.545,2196.88,2283.9675,2233.150356,2221.444697,2254.925208,2297.906544,2403.419012,2217.49,2031.560988,2480.310685,2179.148108,2217.108125,2320.028626,339.22,2218.883333,2131.101667,2232.405909,34.9651893,46.24784006,37.41993717,-197.4375,79.35990437,110.7748066,84.16809526,11.70565858,-64.75618819,-76.46184677,-42.98133574,-112.5538903,43.25567665,138.2,-73.2,-287.8,16.77848951,6.374538745,-11.09483423,-8.328675532,47.63497383,54.38725395,83.93147416,76.52483325,96.29380959,83.93147416,100,93.14919666,54.96021826,-10.80928127,145.8071971,58.65,2295.683333,32.08949123,0.86172983
10/16/2018,2308.85,2362,2285.25,2325,2528484,2267.09,2180.58,2200.083333,2265.8,2258.38357,2237.33657,2261.665807,2298.948778,2375.613756,2267.09,2158.566244,2461.587374,2181.585252,2221.218048,2319.358152,339.22,2264.272222,2155.016667,2212.695909,33.87565052,42.11127347,36.50233934,-173.0224359,82.43409081,99.68479257,98.76030821,21.0470001,-40.56520733,-61.61220743,-37.28297067,-98.10030908,50.03912062,100.35,48.05,-363.35,12.03386952,4.543808014,-13.59741037,-7.347396869,47.77927117,54.59316798,90.22936539,85.46134752,82.40066225,90.22936539,100,100,57.6794095,-11.81636283,140.8745402,76.75,2318.7,32.09498575,0.863570763
10/17/2018,2150.5,2369.25,2132.85,2340,3811985,2243,2172.41,2190.17,2243.095,2222.42238,2221.548103,2247.770081,2284.810799,2385.543874,2243,2100.456126,2447.532519,2181.171502,2217.218031,2307.749349,339.22,2269.288889,2179.838333,2196.458636,31.04673926,40.33312694,36.1136318,-153.9576923,-42.40962085,30.49726846,20.25979444,0.874277289,-62.38841864,-63.26269593,-37.04071773,-98.29023484,44.40779691,-81.7,-148.7,-454.1,-5.303947687,-3.660066302,-17.43453889,-6.595291408,40.58285179,41.72854409,69.31960702,81.16014886,29.26434923,69.31960702,10.36550922,70.12183641,52.05937337,-47.86128432,147.6977873,236.4,2217.533333,32.85386817,1.306841031
10/19/2018,2140.5,2198,2053.95,2150,4286790,2238.68,2168.545,2178.5,2221.6,2195.11492,2206.812084,2234.361321,2271.066913,2391.693916,2238.68,2085.666084,2428.716359,2180.8443,2213.118989,2298.294654,339.22,2251.977778,2202.648333,2183.255455,31.95391187,39.52911551,35.96200685,-136.4051282,-132.1525886,-28.66300687,-45.30804562,-11.69716408,-75.95199313,-64.25482904,-36.70559226,-98.11664123,43.4577086,-38.65,-175.05,-429.9,-0.999028722,-1.773627332,-16.72502334,-5.902075123,40.17136102,41.03072655,46.37168635,68.64021959,27.45004757,46.37168635,0,36.78850307,52.28028938,-50.04922875,147.4372311,144.05,2130.816667,32.61320435,0.829138894
10/22/2018,2115.35,2218.95,2091,2188,3681946,2204.28,2177.75,2172.576667,2202.39,2168.526613,2190.182614,2219.484906,2256.236731,2374.435912,2204.28,2034.124088,2401.570549,2179.662037,2208.474785,2286.716894,339.22,2196.861111,2220.293333,2174.445909,31.01162555,38.40713603,35.70628091,-126.9003205,-76.42040882,-28.4612223,-30.37526102,-21.65600095,-87.71011764,-66.05411669,-36.75182518,-98.86876429,49.50303376,92.05,-88.85,-384.2,-7.519618773,4.549498344,-15.37076674,-5.536914066,39.09764167,39.14898863,25.39597136,47.02908825,19.47351729,25.39597136,0,3.455169739,44.98342752,-55.55190898,146.045286,127.95,2141.766667,31.75228616,0.440058776
10/23/2018,2083.35,2155.35,1997.55,2095,9064775,2159.71,2188.6,2166.933333,2187.5875,2140.134409,2170.758503,2202.468043,2239.771328,2315.902822,2159.71,2003.517178,2375.748021,2177.535892,2203.953644,2273.792345,339.22,2149.488889,2221.708333,2170.952273,33.97409686,38.3283583,35.71592372,-114.9836538,-90.83857597,-91.86846479,-77.47297825,-30.62409372,-99.63691916,-69.01282544,-37.30328545,-100.8840315,46.57548263,108.5,-84.65,-296.05,-9.663082126,5.494088159,-12.44221232,-5.060908825,37.71630346,36.70141022,23.33556547,31.7010744,23.08313156,23.33556547,0,1.17E-13,44.52932199,-62.55333115,146.8849084,157.8,2078.75,32.1656149,0.44379082
10/24/2018,2311.8,2339,2160,2175,10357295,2160.3,2213.695,2173.82,2190.1375,2197.356273,2196.402411,2216.134537,2246.631202,2318.747808,2160.3,2001.852192,2353.879242,2184.566281,2204.725415,2274.828015,339.22,2139.561111,2212.176667,2173.417727,29.25786121,35.21714475,34.83305228,-80.08814103,112.2162825,58.10681414,76.36316146,0.953861352,-49.274929,-50.22879035,-30.4966643,-83.08933732,50.4217607,250.95,103.3,51,0.127769236,12.17701434,2.255838641,-3.541932799,51.02052473,58.0829804,42.36687864,30.36613849,84.54398709,42.36687864,100,33.33333333,49.79208054,-12.56974073,154.6538435,255.65,2270.266667,31.74322012,0.807248709
10/25/2018,2335,2348,2256.8,2285,5201159,2197.2,2220.1,2180.673333,2191.9275,2243.237515,2221.601973,2230.99272,2255.047278,2406.958213,2197.2,1987.441787,2332.444194,2186.630865,2205.533356,2276.710997,339.22,2175.538889,2200.528333,2178.283182,25.89833407,32.28960978,33.95461825,-37.10641026,100.4304769,82.56632814,100.9147788,21.63554222,-11.80976258,-33.4453048,-24.0545575,-66.35002609,57.03123474,64.05,102.8,35.8,8.57940014,2.820405557,1.557063326,-1.65051395,52.13862753,59.66431497,67.9725341,44.55832607,96.29048366,67.9725341,100,66.66666667,51.20952984,-7.49370966,150.1214261,91.2,2313.266667,30.78752658,0.839483008
10/26/2018,2338.9,2376.8,2278.5,2329.95,3795831,2236.88,2237.78,2191.323333,2193.095,2275.12501,2242.928887,2244.48113,2263.033251,2463.135825,2236.88,2010.624175,2311.210312,2194.975126,2206.261267,2278.020411,339.22,2247.372222,2199.508333,2185.012727,24.68989835,29.2252403,32.99020186,-3.716346154,74.40191729,81.88362764,96.85714199,32.19612316,12.09175883,-20.10436434,-18.55212108,-52.16794434,62.0214075,176.8,159.75,23.35,9.268862415,8.177235096,1.008399732,-0.16606,52.33560791,59.95455351,90.28035424,66.87325566,90.00659196,90.28035424,100,100,53.59441522,-8.157554886,146.4198957,98.3,2331.4,29.51892035,0.984612833
10/29/2018,2380.45,2392,2315,2338.9,2201145,2289.9,2247.09,2215.133333,2201.9075,2310.23334,2267.932726,2261.477239,2274.215799,2501.137923,2289.9,2078.662077,2285.064659,2200.181904,2209.608681,2279.694698,339.22,2307.8,2208.045,2193.983636,24.56938802,26.37421451,32.00429438,12.71442308,78.6163522,93.41732199,105.3948661,42.3006144,36.01754131,-6.283073091,-12.73855985,-37.14759033,68.19168767,93.1,357.15,176.25,12.53220507,4.070212254,7.996098358,0.569987853,54.48484795,63.18039577,94.45631595,84.23640143,97.07187223,94.45631595,100,100,62.27004251,-2.599302352,141.4613317,77,2362.483333,28.2965436,0.981837877
